KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
524062924,2,524062933,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524062933,1,,524062924;524062934,10,4,6,2,1,1,20,8,12,10,4,6,19,8,11,19,8,11,10,4,6,7,2,5,5,2,3,0,0,0,0,0,0,4,4,1,4,3,1,0,0,0,8,6,2,1,6,0,0,3
524062934,2,524062933,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524062942,2,524062951,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524062951,1,,524062942,50,25,25,4,3,1,55,27,28,27,14,13,54,27,27,51,25,26,28,13,15,15,7,8,1,0,1,0,0,0,0,0,0,19,19,5,6,2,4,4,0,0,15,10,5,0,16,0,3,6
524062953,1,,524062954,120,44,76,0,0,0,128,49,79,18,12,6,127,48,79,127,48,79,110,37,73,91,26,65,56,13,43,8,1,7,0,0,0,23,20,9,10,5,1,0,0,0,16,13,3,0,21,0,6,5
524062954,2,524062953,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524062964,0,,,16,10,6,0,0,0,16,10,6,10,7,3,16,10,6,16,10,6,6,3,3,2,1,1,2,1,1,0,0,0,0,0,0,7,7,2,3,1,0,1,0,0,4,3,1,0,4,0,0,3
524062971,0,,,37,23,14,1,0,1,36,23,13,18,12,6,36,23,13,34,22,12,18,11,7,12,6,6,4,3,1,0,0,0,0,0,0,14,14,4,4,2,3,0,0,1,10,8,2,0,12,0,3,3
524062972,0,,,49,25,24,1,1,0,48,24,24,23,10,13,48,24,24,48,24,24,25,14,11,14,5,9,8,2,6,0,0,0,1,0,1,20,20,4,8,4,3,1,0,0,16,11,5,0,19,0,4,4
524062973,0,,,13,8,5,1,1,0,12,7,5,6,4,2,11,6,5,11,6,5,6,3,3,6,3,3,1,0,1,0,0,0,0,0,0,5,5,2,1,0,1,1,0,0,3,1,2,0,4,0,1,1
524062974,0,,,71,40,31,6,5,1,65,35,30,28,16,12,65,35,30,64,34,30,37,19,18,13,5,8,3,0,3,0,0,0,0,0,0,30,30,4,17,5,2,2,0,0,26,25,1,2,23,0,4,9
524062981,1,,524062983,25,13,12,0,0,0,30,15,15,18,10,8,29,14,15,29,14,15,12,5,7,9,3,6,2,1,1,0,0,0,0,0,0,11,11,4,3,4,2,0,0,0,9,7,2,0,9,0,3,2
524062983,2,524062981,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524062991,0,,,18,8,10,0,0,0,18,8,10,5,3,2,18,8,10,18,8,10,13,5,8,4,1,3,2,0,2,0,0,0,0,0,0,9,9,2,5,2,0,0,0,0,7,7,0,0,8,0,2,3
524062992,0,,,19,10,9,3,2,1,16,8,8,9,4,5,16,8,8,16,8,8,7,4,3,4,2,2,2,1,1,0,0,0,0,0,0,9,9,4,3,0,1,1,0,0,5,4,1,0,6,0,3,2
524062993,0,,,44,23,21,4,2,2,40,21,19,21,12,9,39,21,18,39,21,18,19,9,10,8,3,5,3,1,2,0,0,0,1,1,0,18,18,3,8,4,2,1,0,0,15,12,3,2,12,0,2,3
524062994,0,,,10,4,6,0,0,0,10,4,6,6,3,3,10,4,6,10,4,6,4,1,3,3,1,2,2,1,1,0,0,0,0,0,0,4,4,1,1,1,1,0,0,0,3,1,2,0,3,0,1,0
524063103,2,524063411,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524063201,2,524063411,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524063303,2,524063304,,10,7,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524063304,1,,524063303,7,4,3,0,0,0,17,11,6,12,7,5,17,11,6,17,11,6,5,4,1,3,2,1,1,1,0,0,0,0,0,0,0,2,2,6,2,1,1,0,0,0,4,2,2,0,4,0,1,1
524063401,2,524063404,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524063403,0,,,10,6,4,0,0,0,10,6,4,4,4,0,10,6,4,10,6,4,6,2,4,1,0,1,0,0,0,0,0,0,0,0,0,4,4,0,3,0,1,0,0,0,4,3,1,0,4,0,0,2
524063404,1,,524063401,34,18,16,5,4,1,34,16,18,21,10,11,34,16,18,34,16,18,13,6,7,10,4,6,2,1,1,0,0,0,1,1,0,14,14,3,5,3,3,1,0,0,12,10,2,0,8,0,2,4
524063411,1,,524063103;524063201,20,9,11,0,0,0,24,11,13,17,8,9,23,11,12,23,11,12,7,3,4,4,1,3,2,0,2,0,0,0,0,0,0,11,11,6,5,1,0,1,0,0,7,6,1,0,6,0,3,1
524063413,0,,,94,45,49,6,4,2,88,41,47,45,22,23,87,41,46,87,41,46,43,19,24,22,6,16,10,2,8,0,0,0,0,0,0,38,38,13,11,7,2,1,3,1,24,14,10,1,30,0,10,6
524063501,0,,,20,7,13,3,0,3,17,7,10,9,5,4,16,7,9,16,7,9,8,2,6,4,1,3,2,0,2,0,0,0,0,0,0,6,6,1,1,2,1,0,0,1,5,1,4,1,5,0,0,0
524063502,0,,,25,11,14,0,0,0,25,11,14,13,5,8,24,11,13,23,11,12,12,6,6,6,4,2,2,1,1,0,0,0,0,0,0,9,9,1,4,2,1,0,1,0,8,6,2,0,7,0,1,3
524063503,0,,,26,12,14,0,0,0,26,12,14,12,6,6,26,12,14,25,12,13,14,6,8,6,3,3,2,1,1,0,0,0,0,0,0,12,12,3,6,2,0,1,0,0,9,7,2,0,8,0,2,4
524063504,0,,,29,17,12,3,2,1,26,15,11,12,8,4,26,15,11,26,15,11,14,7,7,6,2,4,2,0,2,0,0,0,0,0,0,13,13,4,5,2,1,1,0,0,9,8,1,1,9,0,3,3
524063511,0,,,53,23,30,0,0,0,53,23,30,21,13,8,53,23,30,53,23,30,32,10,22,17,5,12,6,1,5,0,0,0,0,0,0,25,25,7,11,5,1,1,0,0,18,12,6,0,22,0,6,7
524063513,0,,,15,7,8,0,0,0,15,7,8,7,2,5,15,7,8,14,7,7,8,5,3,7,4,3,3,2,1,0,0,0,0,0,0,6,6,0,4,1,1,0,0,0,6,5,1,0,4,0,0,3
524063601,0,,,159,75,84,9,5,4,150,70,80,78,38,40,144,67,77,144,67,77,72,32,40,33,12,21,10,3,7,2,0,2,0,0,0,61,61,14,22,11,8,2,3,1,47,33,14,1,45,0,11,11
524063602,0,,,74,35,39,9,2,7,65,33,32,40,21,19,64,33,31,64,33,31,25,12,13,12,4,8,9,4,5,0,0,0,1,0,1,25,25,6,6,6,4,0,0,3,19,12,7,1,17,0,3,0
524063603,0,,,86,38,48,7,2,5,79,36,43,46,22,24,79,36,43,78,35,43,33,14,19,19,8,11,2,0,2,0,0,0,1,1,0,34,34,6,14,8,2,4,0,0,28,21,7,1,23,0,5,6
524063604,0,,,212,104,108,20,13,7,192,91,101,83,43,40,188,89,99,187,88,99,109,48,61,57,26,31,20,7,13,0,0,0,0,0,0,86,86,17,34,23,7,2,1,2,69,56,13,5,67,0,15,23
524063611,2,524063613,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524063612,2,524063614,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524063613,1,,524063611,40,24,16,3,3,0,38,22,16,23,15,8,38,22,16,38,22,16,15,7,8,11,5,6,8,4,4,0,0,0,1,0,1,19,19,10,2,5,3,0,0,0,10,8,2,2,11,0,7,0
524063614,1,,524063612,118,58,60,5,2,3,115,57,58,47,24,23,113,55,58,110,54,56,68,33,35,34,14,20,8,3,5,1,0,1,1,1,0,53,53,17,21,7,5,4,0,0,37,28,9,3,45,0,13,16
524063701,0,,,8,4,4,0,0,0,8,4,4,1,1,0,8,4,4,8,4,4,7,3,4,3,1,2,0,0,0,0,0,0,0,0,0,4,4,1,2,1,0,0,0,0,3,3,0,0,4,0,1,2
524063702,0,,,131,66,65,12,7,5,119,59,60,63,30,33,112,59,53,110,57,53,56,29,27,25,14,11,11,7,4,3,2,1,0,0,0,54,54,16,19,6,9,2,1,1,38,31,7,2,39,0,13,11
524063704,0,,,102,51,51,1,0,1,101,51,50,54,31,23,98,49,49,96,47,49,47,20,27,22,9,13,8,3,5,0,0,0,0,0,0,41,41,12,11,10,4,3,0,1,29,22,7,1,31,0,9,7
524063711,0,,,66,28,38,3,2,1,63,26,37,32,13,19,60,26,34,58,25,33,31,13,18,21,7,14,5,1,4,0,0,0,0,0,0,26,26,5,11,4,4,1,1,0,21,18,3,0,19,0,3,6
524063712,0,,,13,7,6,0,0,0,13,7,6,3,2,1,13,7,6,13,7,6,10,5,5,6,2,4,4,1,3,1,0,1,0,0,0,6,6,2,2,1,1,0,0,0,4,3,1,0,6,0,2,1
524063713,0,,,69,34,35,10,6,4,59,28,31,34,17,17,58,27,31,56,25,31,25,11,14,12,4,8,3,0,3,0,0,0,3,2,1,27,27,7,8,7,2,2,0,1,20,16,4,2,17,0,5,5
524063714,0,,,56,23,33,3,1,2,53,22,31,27,11,16,52,22,30,52,22,30,26,11,15,15,6,9,3,1,2,0,0,0,1,1,0,26,26,10,7,5,3,1,0,0,16,12,4,0,19,0,7,4
524063802,0,,,29,15,14,3,2,1,26,13,13,17,9,8,26,13,13,26,13,13,9,4,5,4,1,3,3,1,2,1,1,0,0,0,0,10,10,1,5,1,1,1,1,0,9,8,1,1,7,0,1,3
524063803,2,524063804,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524063804,1,,524063803,78,31,47,8,3,5,77,31,46,35,16,19,77,31,46,77,31,46,42,15,27,23,8,15,7,2,5,0,0,0,0,0,0,40,40,21,10,5,2,3,1,0,21,15,6,2,33,0,17,7
524063811,0,,,466,224,242,54,30,24,412,194,218,263,132,131,399,187,212,391,182,209,149,62,87,77,37,40,13,4,9,1,0,1,8,6,2,183,183,41,65,38,21,13,3,2,139,117,22,16,99,4,21,31
524063812,0,,,139,68,71,14,8,6,125,60,65,68,36,32,122,57,65,121,57,64,57,24,33,36,15,21,12,5,7,2,1,1,0,0,0,58,58,13,24,10,8,2,1,0,45,34,11,5,39,0,11,8
524063813,0,,,333,154,179,28,9,19,305,145,160,186,85,101,299,144,155,296,144,152,119,60,59,56,28,28,12,5,7,1,1,0,30,11,19,158,158,61,55,20,14,3,4,1,96,83,13,4,80,27,22,28
524063814,0,,,167,84,83,11,5,6,156,79,77,76,42,34,155,78,77,153,78,75,80,37,43,37,15,22,7,2,5,2,0,2,3,0,3,72,72,19,28,12,10,2,1,0,53,45,8,2,49,3,12,13
524063821,0,,,21,9,12,3,2,1,18,7,11,11,5,6,18,7,11,17,7,10,7,2,5,5,2,3,1,0,1,0,0,0,2,2,0,8,8,2,2,2,1,1,0,0,6,4,2,1,5,0,1,1
524063823,0,,,42,19,23,2,2,0,40,17,23,13,5,8,40,17,23,40,17,23,27,12,15,16,7,9,6,2,4,0,0,0,0,0,0,21,21,4,14,2,1,0,0,0,17,15,2,0,16,0,4,8
524063901,0,,,42,22,20,5,2,3,37,20,17,15,9,6,37,20,17,37,20,17,22,11,11,15,7,8,4,2,2,0,0,0,0,0,0,19,19,7,6,3,1,2,0,0,12,9,3,2,15,0,5,6
524063902,0,,,270,135,135,42,24,18,228,111,117,145,72,73,224,109,115,221,108,113,83,39,44,49,23,26,17,8,9,2,0,2,6,5,1,100,100,28,23,19,19,6,3,2,72,58,14,9,56,0,16,15
524063903,0,,,29,14,15,4,2,2,25,12,13,19,9,10,23,11,12,22,11,11,6,3,3,5,2,3,0,0,0,0,0,0,0,0,0,11,11,2,3,4,1,1,0,0,9,8,1,1,4,0,1,1
524063904,0,,,556,287,269,103,58,45,453,229,224,315,170,145,432,217,215,424,213,211,138,59,79,95,41,54,38,16,22,0,0,0,2,0,2,214,214,60,56,37,41,13,5,2,153,133,20,23,92,7,31,24
524063911,0,,,477,228,249,46,21,25,431,207,224,270,134,136,412,196,216,404,190,214,161,73,88,87,35,52,25,9,16,1,1,0,4,1,3,200,200,58,66,42,18,9,5,2,142,112,30,11,113,5,34,30
524063912,0,,,126,64,62,11,2,9,115,62,53,70,38,32,108,58,50,104,56,48,45,24,21,22,9,13,8,5,3,1,1,0,2,2,0,54,54,20,14,9,7,2,1,1,34,30,4,3,31,0,13,6
524063913,0,,,715,344,371,62,31,31,653,313,340,359,188,171,636,304,332,626,297,329,294,125,169,177,71,106,59,24,35,1,1,0,39,17,22,300,300,79,117,50,29,16,8,1,219,178,41,18,203,1,51,58
524063914,0,,,533,269,264,58,29,29,475,240,235,253,133,120,467,235,232,461,233,228,222,107,115,118,52,66,40,15,25,2,1,1,13,8,5,220,220,67,69,39,26,12,4,3,153,119,34,15,144,9,34,37
524063921,0,,,145,84,61,14,9,5,131,75,56,79,46,33,126,70,56,122,68,54,52,29,23,25,14,11,4,2,2,0,0,0,0,0,0,69,69,26,20,15,6,2,0,0,43,39,4,3,38,2,15,10
524063923,0,,,208,110,98,14,9,5,194,101,93,115,62,53,192,99,93,186,94,92,79,39,40,41,18,23,11,5,6,0,0,0,2,0,2,90,90,31,25,17,12,2,3,0,59,43,16,3,52,1,17,16
524070001,0,,,10,6,4,0,0,0,10,6,4,6,4,2,9,5,4,8,4,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,5,5,2,1,2,0,0,0,0,3,3,0,0,3,0,1,1
524070002,2,524070003,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524070003,1,,524070002,90,47,43,8,6,2,90,46,44,35,17,18,90,46,44,88,44,44,55,29,26,28,15,13,11,4,7,3,0,3,0,0,0,35,35,7,12,11,3,2,2,0,30,21,9,2,30,0,5,8
524070004,0,,,38,19,19,3,2,1,35,17,18,20,11,9,35,17,18,35,17,18,15,6,9,7,3,4,2,0,2,0,0,0,0,0,0,15,15,5,3,3,3,0,1,0,10,7,3,0,9,0,2,2
524070031,0,,,16,8,8,0,0,0,16,8,8,4,3,1,16,8,8,16,8,8,12,5,7,5,2,3,2,0,2,0,0,0,0,0,0,6,6,1,1,3,1,0,0,0,5,3,2,0,6,0,1,0
524070032,0,,,49,23,26,1,1,0,48,22,26,22,11,11,48,22,26,47,21,26,26,11,15,12,3,9,8,3,5,0,0,0,0,0,0,20,20,6,6,3,4,0,1,0,14,10,4,1,16,0,3,3
524070033,0,,,78,37,41,4,1,3,74,36,38,27,13,14,73,35,38,73,35,38,47,23,24,24,10,14,9,4,5,2,0,2,0,0,0,29,29,5,12,5,3,2,2,0,24,17,7,2,27,0,5,9
524070034,0,,,77,38,39,0,0,0,77,38,39,31,17,14,77,38,39,77,38,39,46,21,25,27,12,15,5,2,3,1,0,1,0,0,0,33,33,13,8,6,3,1,1,1,20,14,6,0,30,0,11,6
524070041,0,,,420,118,302,0,0,0,420,118,302,22,12,10,420,118,302,420,118,302,398,106,292,364,88,276,276,51,225,66,6,60,0,0,0,16,13,4,2,4,3,0,0,0,8,5,3,0,9,0,2,0
524070042,0,,,34,19,15,4,2,2,30,17,13,8,5,3,30,17,13,30,17,13,22,12,10,6,3,3,2,1,1,0,0,0,0,0,0,15,15,5,5,3,1,0,1,0,9,6,3,0,15,0,5,3
524070043,0,,,28,16,12,3,2,1,25,14,11,13,7,6,25,14,11,25,14,11,12,7,5,4,2,2,2,1,1,0,0,0,0,0,0,11,11,2,4,3,1,1,0,0,9,8,1,0,8,0,2,3
524070044,0,,,99,45,54,2,2,0,97,43,54,30,15,15,97,43,54,97,43,54,67,28,39,27,10,17,10,2,8,1,1,0,0,0,0,48,48,16,19,8,4,1,0,0,32,26,6,2,43,0,13,11
524070051,0,,,59,33,26,2,1,1,57,32,25,33,20,13,54,29,25,53,29,24,24,12,12,10,4,6,0,0,0,0,0,0,0,0,0,22,22,4,9,1,7,0,1,0,18,13,5,0,15,0,1,3
524070053,0,,,32,14,18,4,1,3,28,13,15,17,9,8,27,12,15,27,12,15,11,4,7,6,1,5,2,0,2,0,0,0,0,0,0,11,11,1,3,3,4,0,0,0,10,8,2,0,8,0,1,1
524070083,2,524070291,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524070101,1,,524070103,28,16,12,0,0,0,31,17,14,17,10,7,31,17,14,31,17,14,14,7,7,7,3,4,5,1,4,0,0,0,0,0,0,15,15,7,4,4,1,0,0,0,9,8,1,0,11,0,4,0
524070102,0,,,293,128,165,0,0,0,293,128,165,7,6,1,293,128,165,293,128,165,286,122,164,245,89,156,157,44,113,13,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524070103,2,524070101,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524070131,2,524070132,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524070132,1,,524070131,21,11,10,2,1,1,22,12,10,10,6,4,21,11,10,21,11,10,12,6,6,6,4,2,1,1,0,0,0,0,0,0,0,7,7,1,2,3,1,0,1,0,7,2,5,0,8,0,1,2
524070141,0,,,60,31,29,6,2,4,54,29,25,34,21,13,54,29,25,51,26,25,20,8,12,12,4,8,2,0,2,0,0,0,0,0,0,20,20,2,5,6,5,2,0,0,18,14,4,1,13,0,1,3
524070142,0,,,26,13,13,0,0,0,26,13,13,13,5,8,26,13,13,25,13,12,13,8,5,5,1,4,4,0,4,0,0,0,0,0,0,12,12,5,2,3,2,0,0,0,7,5,2,0,10,0,5,2
524070143,0,,,21,10,11,0,0,0,21,10,11,9,4,5,20,10,10,20,10,10,12,6,6,3,1,2,3,1,2,0,0,0,0,0,0,7,7,1,2,1,2,1,0,0,6,4,2,0,6,0,1,1
524070144,0,,,22,11,11,0,0,0,22,11,11,10,6,4,22,11,11,22,11,11,12,5,7,6,1,5,2,0,2,0,0,0,0,0,0,9,9,3,1,3,2,0,0,0,6,3,3,0,9,0,3,1
524070151,0,,,46,20,26,3,2,1,43,18,25,24,11,13,43,18,25,41,16,25,19,7,12,11,3,8,4,1,3,0,0,0,0,0,0,21,21,8,7,2,3,0,1,0,13,12,1,1,14,0,6,5
524070193,2,524070194,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524070194,1,,524070193,5,2,3,0,0,0,12,6,6,2,2,0,12,6,6,12,6,6,10,4,6,3,0,3,2,0,2,1,0,1,0,0,0,2,2,2,2,2,0,0,0,0,4,3,1,0,6,0,2,1
524070203,2,524070204,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524070204,1,,524070203,14,9,5,0,0,0,20,12,8,9,5,4,20,12,8,20,12,8,11,7,4,4,2,2,3,2,1,2,1,1,0,0,0,8,8,4,3,2,1,0,0,0,6,5,1,0,8,0,4,2
524070231,0,,,48,24,24,3,1,2,45,23,22,24,14,10,45,23,22,43,22,21,21,9,12,9,3,6,3,1,2,1,0,1,0,0,0,22,22,6,11,3,1,0,0,1,15,14,1,1,15,2,4,4
524070232,0,,,31,14,17,0,0,0,31,14,17,12,7,5,31,14,17,31,14,17,19,7,12,7,2,5,7,2,5,1,0,1,1,0,1,11,11,0,5,3,3,0,0,0,11,7,4,0,10,0,0,2
524070234,0,,,34,15,19,1,0,1,32,14,18,18,8,10,32,14,18,31,14,17,14,6,8,13,6,7,5,3,2,0,0,0,1,1,0,16,16,6,4,4,2,0,0,0,9,8,1,1,9,1,3,3
524070241,0,,,22,14,8,0,0,0,22,14,8,13,9,4,20,12,8,19,11,8,9,5,4,3,1,2,1,0,1,0,0,0,0,0,0,8,8,2,2,3,0,0,0,1,6,4,2,0,6,0,2,1
524070242,0,,,52,21,31,3,1,2,49,20,29,29,13,16,46,19,27,46,19,27,20,7,13,9,3,6,2,0,2,0,0,0,0,0,0,22,22,8,5,4,3,2,0,0,14,10,4,1,15,0,7,2
524070243,0,,,47,25,22,2,2,0,45,23,22,23,13,10,45,23,22,45,23,22,22,10,12,12,5,7,4,2,2,0,0,0,0,0,0,21,21,5,7,8,1,0,0,0,16,13,3,1,14,0,3,5
524070251,0,,,67,32,35,2,2,0,65,30,35,30,15,15,64,30,34,63,29,34,35,15,20,17,7,10,6,2,4,1,0,1,0,0,0,29,29,5,16,5,1,1,1,0,24,20,4,1,22,0,4,10
524070253,0,,,85,42,43,9,4,5,76,38,38,44,21,23,75,38,37,74,38,36,32,17,15,12,5,7,4,2,2,0,0,0,0,0,0,33,33,7,12,5,7,1,1,0,26,20,6,3,21,0,4,8
524070254,0,,,31,12,19,2,0,2,29,12,17,11,5,6,28,12,16,28,12,16,18,7,11,10,3,7,6,2,4,0,0,0,1,0,1,14,14,3,6,4,1,0,0,0,11,8,3,1,11,0,3,5
524070273,2,524070371,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524070291,1,,524070083,17,8,9,0,0,0,18,8,10,10,4,6,17,8,9,17,8,9,8,4,4,3,1,2,1,0,1,0,0,0,0,0,0,8,8,5,2,1,0,0,1,0,4,3,1,0,6,0,3,1
524070292,1,,524070293;524070392,33,14,19,2,1,1,36,16,20,20,9,11,35,15,20,35,15,20,16,7,9,9,1,8,2,0,2,0,0,0,0,0,0,15,15,3,9,4,0,1,0,0,14,10,4,0,13,0,2,5
524070293,2,524070292,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
524070312,0,,,19,12,7,2,2,0,17,10,7,9,6,3,15,8,7,14,7,7,8,4,4,7,4,3,2,1,1,0,0,0,0,0,0,6,6,1,1,1,2,1,0,0,5,3,2,1,5,0,1,1
